source,campaign,influencer_id,user_id,product,date,orders,revenue
YouTube,HKVitals_Campaign_Feb_2025,37,10644,Probiotics,2025-02-14,1,989.16
YouTube,HKVitals_Campaign_Feb_2025,37,10645,Probiotics,2025-02-20,1,844.67
YouTube,Gritzo_Campaign_Apr_2025,37,10646,Chia Seeds,2025-04-05,1,566.25
YouTube,Gritzo_Campaign_Apr_2025,37,10647,Chia Seeds,2025-04-04,2,1026.09
YouTube,MuscleBlaze_Campaign_May_2025,37,10648,Mass Gainer,2025-05-25,3,5269.26
YouTube,Gritzo_Campaign_Jul_2025,37,10649,Oats,2025-07-10,2,763.22
YouTube,Gritzo_Campaign_Jul_2025,37,10650,Chia Seeds,2025-07-10,2,1140.48
YouTube,Gritzo_Campaign_Jul_2025,37,10651,Peanut Butter,2025-07-10,1,579.52
YouTube,Gritzo_Campaign_Jun_2025,37,10652,Peanut Butter,2025-06-05,1,633.37
YouTube,MuscleBlaze_Campaign_Jun_2025,37,10653,Protein Powder,2025-06-03,3,4058.88
YouTube,HKVitals_Campaign_Apr_2025,37,10654,Multivitamins,2025-04-01,2,1744.57
YouTube,HKVitals_Campaign_Mar_2025,37,10655,Multivitamins,2025-03-28,2,1608.47
Facebook,MuscleBlaze_Campaign_Jun_2025,38,10656,BCAA,2025-06-16,2,2205.86
Facebook,MuscleBlaze_Campaign_Jun_2025,38,10657,Mass Gainer,2025-06-18,2,3863.09
Facebook,MuscleBlaze_Campaign_Jun_2025,38,10658,Mass Gainer,2025-06-02,2,3311.33
Facebook,MuscleBlaze_Campaign_May_2025,38,10659,Protein Powder,2025-05-26,3,4336.2
Facebook,MuscleBlaze_Campaign_May_2025,38,10660,Mass Gainer,2025-05-26,3,5232.79
Facebook,HKVitals_Campaign_Apr_2025,38,10661,Probiotics,2025-04-11,2,1818.6
Facebook,HKVitals_Campaign_Apr_2025,38,10662,Omega 3,2025-04-10,2,2036.92
Facebook,HKVitals_Campaign_Apr_2025,38,10663,Omega 3,2025-04-03,1,1037.33
Facebook,HKVitals_Campaign_Mar_2025,38,10664,Multivitamins,2025-03-24,2,1480.44
Facebook,HKVitals_Campaign_Mar_2025,38,10665,Omega 3,2025-03-23,1,1047.08
Facebook,HKVitals_Campaign_Mar_2025,38,10666,Multivitamins,2025-03-24,1,875.92
Facebook,HKVitals_Campaign_Apr_2025,38,10667,Multivitamins,2025-04-02,3,2452.18
Facebook,HKVitals_Campaign_Mar_2025,38,10668,Probiotics,2025-03-30,1,842.96
Facebook,HKVitals_Campaign_Mar_2025,38,10669,Omega 3,2025-03-30,1,1000.45
Facebook,HKVitals_Campaign_Jul_2025,38,10670,Omega 3,2025-07-11,1,1088.34
Facebook,HKVitals_Campaign_Jul_2025,38,10671,Multivitamins,2025-07-07,1,821.7
Twitter,HKVitals_Campaign_May_2025,39,10672,Omega 3,2025-05-09,2,2108.23
Twitter,MuscleBlaze_Campaign_Mar_2025,39,10673,BCAA,2025-03-15,1,1098.41
Twitter,Gritzo_Campaign_Jul_2025,39,10674,Oats,2025-07-18,1,406.03
Twitter,MuscleBlaze_Campaign_Apr_2025,39,10675,BCAA,2025-04-24,1,1213.0
Twitter,MuscleBlaze_Campaign_Apr_2025,39,10676,Protein Powder,2025-04-20,2,3106.22
Twitter,MuscleBlaze_Campaign_Apr_2025,39,10677,BCAA,2025-04-16,2,2390.23
Twitter,Gritzo_Campaign_Apr_2025,39,10678,Chia Seeds,2025-04-21,1,592.69
Twitter,Gritzo_Campaign_Apr_2025,39,10679,Chia Seeds,2025-04-12,1,539.6
Twitter,Gritzo_Campaign_Apr_2025,39,10680,Chia Seeds,2025-04-14,1,595.2
Twitter,Gritzo_Campaign_Jun_2025,39,10681,Oats,2025-06-13,2,832.41
Twitter,Gritzo_Campaign_Jun_2025,39,10682,Chia Seeds,2025-06-12,2,1043.73
Twitter,Gritzo_Campaign_Jun_2025,39,10683,Chia Seeds,2025-06-17,1,599.6
Twitter,Gritzo_Campaign_Apr_2025,39,10684,Chia Seeds,2025-04-11,1,499.66
Twitter,Gritzo_Campaign_Apr_2025,39,10685,Peanut Butter,2025-04-04,1,620.94
Twitter,Gritzo_Campaign_Apr_2025,39,10686,Chia Seeds,2025-04-05,3,1542.69
Twitter,MuscleBlaze_Campaign_May_2025,39,10687,Protein Powder,2025-05-11,1,1455.99
Twitter,MuscleBlaze_Campaign_May_2025,39,10688,Protein Powder,2025-05-09,1,1498.65
Twitter,HKVitals_Campaign_May_2025,39,10689,Omega 3,2025-05-08,1,967.59
Twitter,HKVitals_Campaign_Jun_2025,39,10690,Multivitamins,2025-06-02,1,856.12
Twitter,HKVitals_Campaign_May_2025,39,10691,Multivitamins,2025-05-29,2,1535.74
Twitter,HKVitals_Campaign_May_2025,39,10692,Omega 3,2025-05-29,1,942.61
Twitter,HKVitals_Campaign_May_2025,39,10693,Probiotics,2025-05-30,2,1761.7
Twitter,HKVitals_Campaign_May_2025,39,10694,Omega 3,2025-05-31,2,2006.21
Twitter,HKVitals_Campaign_May_2025,39,10695,Multivitamins,2025-05-28,1,862.8
Instagram,MuscleBlaze_Campaign_May_2025,40,10696,Protein Powder,2025-05-03,1,1351.77
Instagram,MuscleBlaze_Campaign_May_2025,40,10697,Mass Gainer,2025-05-03,3,5182.22
Instagram,Gritzo_Campaign_Apr_2025,40,10698,Oats,2025-04-01,1,431.22
Instagram,Gritzo_Campaign_Jun_2025,40,10699,Peanut Butter,2025-06-07,1,541.06
Instagram,Gritzo_Campaign_May_2025,40,10700,Peanut Butter,2025-05-11,3,1650.51
Instagram,Gritzo_Campaign_May_2025,40,10701,Chia Seeds,2025-05-10,1,540.18
Instagram,MuscleBlaze_Campaign_Jun_2025,40,10702,Protein Powder,2025-06-09,1,1580.83
Instagram,MuscleBlaze_Campaign_Jun_2025,40,10703,Mass Gainer,2025-06-10,1,1789.45
Instagram,HKVitals_Campaign_Apr_2025,40,10704,Omega 3,2025-04-27,3,2957.0
Instagram,HKVitals_Campaign_Apr_2025,40,10705,Multivitamins,2025-04-30,1,849.85
Instagram,Gritzo_Campaign_Jul_2025,40,10706,Peanut Butter,2025-07-06,1,640.72
Instagram,Gritzo_Campaign_Feb_2025,40,10707,Oats,2025-02-27,1,419.77
Instagram,HKVitals_Campaign_Apr_2025,40,10708,Omega 3,2025-04-12,1,922.13
Instagram,HKVitals_Campaign_May_2025,41,10709,Multivitamins,2025-05-27,1,783.13
Instagram,HKVitals_Campaign_May_2025,41,10710,Probiotics,2025-05-30,1,972.18
Instagram,HKVitals_Campaign_Mar_2025,41,10711,Probiotics,2025-03-28,1,980.71
Instagram,Gritzo_Campaign_Apr_2025,41,10712,Peanut Butter,2025-04-05,1,590.53
Instagram,Gritzo_Campaign_Apr_2025,41,10713,Chia Seeds,2025-04-11,1,582.98
Instagram,Gritzo_Campaign_Apr_2025,41,10714,Chia Seeds,2025-04-06,1,530.74
Instagram,HKVitals_Campaign_Apr_2025,41,10715,Probiotics,2025-04-16,1,833.66
Instagram,HKVitals_Campaign_Apr_2025,41,10716,Multivitamins,2025-04-10,1,740.18
Instagram,Gritzo_Campaign_Mar_2025,41,10717,Chia Seeds,2025-03-23,2,1158.82
Instagram,Gritzo_Campaign_Mar_2025,41,10718,Oats,2025-03-23,1,414.26
Instagram,MuscleBlaze_Campaign_May_2025,41,10719,Mass Gainer,2025-05-08,1,1885.48
Instagram,MuscleBlaze_Campaign_May_2025,41,10720,Mass Gainer,2025-05-06,1,1724.21
Instagram,MuscleBlaze_Campaign_Mar_2025,41,10721,Protein Powder,2025-03-26,3,4272.97
Instagram,MuscleBlaze_Campaign_Mar_2025,41,10722,Protein Powder,2025-03-28,2,2812.12
Instagram,Gritzo_Campaign_Jun_2025,41,10723,Oats,2025-06-09,1,439.54
Instagram,Gritzo_Campaign_Jun_2025,41,10724,Oats,2025-06-15,1,425.65
Instagram,HKVitals_Campaign_Jun_2025,41,10725,Omega 3,2025-06-15,3,3120.69
Twitter,Gritzo_Campaign_Apr_2025,42,10726,Chia Seeds,2025-04-17,1,515.75
Twitter,Gritzo_Campaign_Apr_2025,42,10727,Chia Seeds,2025-04-25,1,564.79
Twitter,Gritzo_Campaign_Apr_2025,42,10728,Oats,2025-04-16,1,370.58
Twitter,HKVitals_Campaign_Apr_2025,42,10729,Omega 3,2025-04-01,1,1085.82
Twitter,Gritzo_Campaign_Mar_2025,42,10730,Oats,2025-03-21,3,1127.91
Twitter,Gritzo_Campaign_Mar_2025,42,10731,Oats,2025-03-18,2,785.17
Twitter,HKVitals_Campaign_Mar_2025,42,10732,Probiotics,2025-03-11,1,986.42
Twitter,HKVitals_Campaign_Mar_2025,42,10733,Multivitamins,2025-03-06,1,788.17
Twitter,HKVitals_Campaign_Jul_2025,42,10734,Probiotics,2025-07-04,3,2777.69
Twitter,MuscleBlaze_Campaign_Jul_2025,42,10735,Protein Powder,2025-07-19,3,4377.22
Twitter,MuscleBlaze_Campaign_Jul_2025,42,10736,Mass Gainer,2025-07-21,2,3417.82
Twitter,HKVitals_Campaign_Apr_2025,42,10737,Multivitamins,2025-04-01,3,2160.26
Instagram,Gritzo_Campaign_Jul_2025,43,10738,Chia Seeds,2025-07-15,3,1554.95
Instagram,Gritzo_Campaign_Jul_2025,43,10739,Peanut Butter,2025-07-14,2,1298.04
Instagram,Gritzo_Campaign_Jul_2025,43,10740,Oats,2025-07-16,1,374.79
Instagram,HKVitals_Campaign_Jun_2025,43,10741,Omega 3,2025-06-22,1,960.87
Instagram,HKVitals_Campaign_Jun_2025,43,10742,Multivitamins,2025-06-27,2,1444.37
Instagram,HKVitals_Campaign_Jul_2025,43,10743,Multivitamins,2025-07-04,1,777.69
Instagram,HKVitals_Campaign_Jul_2025,43,10744,Omega 3,2025-07-08,2,2011.54
Instagram,HKVitals_Campaign_Jul_2025,43,10745,Omega 3,2025-07-02,1,1030.05
Instagram,HKVitals_Campaign_Jun_2025,43,10746,Probiotics,2025-06-05,1,825.7
Instagram,MuscleBlaze_Campaign_Mar_2025,43,10747,Protein Powder,2025-03-13,1,1572.78
Instagram,HKVitals_Campaign_Mar_2025,43,10748,Multivitamins,2025-03-22,1,874.93
Instagram,HKVitals_Campaign_Jan_2025,43,10749,Multivitamins,2025-01-31,3,2498.24
Instagram,HKVitals_Campaign_Jan_2025,43,10750,Multivitamins,2025-01-29,2,1741.38
Instagram,HKVitals_Campaign_Feb_2025,43,10751,Probiotics,2025-02-02,2,1728.53
Instagram,MuscleBlaze_Campaign_Apr_2025,44,10752,Protein Powder,2025-04-04,2,3132.46
Instagram,MuscleBlaze_Campaign_Mar_2025,44,10753,Protein Powder,2025-03-29,1,1407.51
Instagram,HKVitals_Campaign_Jun_2025,44,10754,Probiotics,2025-06-29,1,970.49
Instagram,HKVitals_Campaign_Jun_2025,44,10755,Probiotics,2025-06-30,1,971.08
Instagram,HKVitals_Campaign_Jul_2025,44,10756,Omega 3,2025-07-05,1,1043.47
Instagram,MuscleBlaze_Campaign_Jun_2025,44,10757,Protein Powder,2025-06-01,1,1475.7
Instagram,MuscleBlaze_Campaign_May_2025,44,10758,BCAA,2025-05-25,1,1120.06
Instagram,HKVitals_Campaign_May_2025,44,10759,Probiotics,2025-05-26,1,862.14
Instagram,HKVitals_Campaign_May_2025,44,10760,Probiotics,2025-05-24,3,2858.97
Instagram,Gritzo_Campaign_Jul_2025,44,10761,Oats,2025-07-07,3,1198.81
Instagram,Gritzo_Campaign_Jul_2025,44,10762,Chia Seeds,2025-07-09,1,601.87
Instagram,Gritzo_Campaign_Jul_2025,44,10763,Oats,2025-07-08,2,840.12
Instagram,MuscleBlaze_Campaign_Jul_2025,44,10764,BCAA,2025-07-04,2,2352.41
Instagram,MuscleBlaze_Campaign_Jul_2025,44,10765,Mass Gainer,2025-07-01,1,1686.26
Instagram,MuscleBlaze_Campaign_May_2025,44,10766,BCAA,2025-05-19,3,3666.32
Instagram,MuscleBlaze_Campaign_May_2025,44,10767,BCAA,2025-05-17,3,3602.75
Instagram,Gritzo_Campaign_Mar_2025,44,10768,Chia Seeds,2025-03-11,1,528.38
Instagram,Gritzo_Campaign_Mar_2025,44,10769,Oats,2025-03-11,1,416.66
Instagram,Gritzo_Campaign_Mar_2025,44,10770,Chia Seeds,2025-03-08,1,513.82
Instagram,HKVitals_Campaign_Feb_2025,44,10771,Probiotics,2025-02-09,1,862.53
Instagram,Gritzo_Campaign_Apr_2025,44,10772,Oats,2025-04-30,1,434.18
Instagram,Gritzo_Campaign_Apr_2025,44,10773,Peanut Butter,2025-04-26,3,1851.27
Instagram,Gritzo_Campaign_Apr_2025,44,10774,Oats,2025-04-29,1,402.77
Instagram,MuscleBlaze_Campaign_Jun_2025,44,10775,BCAA,2025-06-25,1,1231.84
Twitter,MuscleBlaze_Campaign_Jul_2025,45,10776,Mass Gainer,2025-07-20,3,5882.14
Twitter,MuscleBlaze_Campaign_Jul_2025,45,10777,BCAA,2025-07-23,2,2506.6
Twitter,Gritzo_Campaign_Jun_2025,45,10778,Chia Seeds,2025-06-28,1,530.71
Twitter,Gritzo_Campaign_Jul_2025,45,10779,Oats,2025-07-04,1,425.27
Twitter,HKVitals_Campaign_Apr_2025,45,10780,Multivitamins,2025-04-14,1,748.28
Twitter,HKVitals_Campaign_Apr_2025,45,10781,Multivitamins,2025-04-18,2,1650.34
Twitter,MuscleBlaze_Campaign_May_2025,45,10782,Protein Powder,2025-05-17,1,1633.7
Twitter,MuscleBlaze_Campaign_May_2025,45,10783,Mass Gainer,2025-05-21,1,1848.35
Twitter,MuscleBlaze_Campaign_May_2025,45,10784,BCAA,2025-05-14,3,3828.13
Twitter,Gritzo_Campaign_Apr_2025,45,10785,Peanut Butter,2025-04-16,1,564.47
Facebook,HKVitals_Campaign_Mar_2025,46,10786,Omega 3,2025-03-27,3,2967.63
Facebook,HKVitals_Campaign_Mar_2025,46,10787,Probiotics,2025-03-31,3,2629.07
Facebook,HKVitals_Campaign_Mar_2025,46,10788,Omega 3,2025-03-26,1,999.19
Facebook,MuscleBlaze_Campaign_Mar_2025,46,10789,Protein Powder,2025-03-14,3,4219.97
Facebook,MuscleBlaze_Campaign_Mar_2025,46,10790,Mass Gainer,2025-03-14,1,1853.12
Facebook,MuscleBlaze_Campaign_Jun_2025,46,10791,Mass Gainer,2025-06-18,3,5816.07
Facebook,MuscleBlaze_Campaign_Jul_2025,46,10792,BCAA,2025-07-26,1,1125.08
Facebook,MuscleBlaze_Campaign_Jul_2025,46,10793,Protein Powder,2025-07-18,2,2955.84
Facebook,Gritzo_Campaign_May_2025,46,10794,Chia Seeds,2025-05-28,1,506.03
Facebook,Gritzo_Campaign_May_2025,46,10795,Chia Seeds,2025-05-24,3,1724.83
YouTube,Gritzo_Campaign_Mar_2025,47,10796,Chia Seeds,2025-03-14,2,1073.13
YouTube,MuscleBlaze_Campaign_Mar_2025,47,10797,Protein Powder,2025-03-23,1,1579.03
YouTube,HKVitals_Campaign_Jul_2025,47,10798,Multivitamins,2025-07-06,3,2279.2
YouTube,HKVitals_Campaign_Jul_2025,47,10799,Multivitamins,2025-07-08,1,742.82
YouTube,HKVitals_Campaign_Jul_2025,47,10800,Probiotics,2025-07-13,1,812.43
YouTube,HKVitals_Campaign_Mar_2025,47,10801,Multivitamins,2025-03-18,1,837.78
YouTube,MuscleBlaze_Campaign_Jun_2025,47,10802,BCAA,2025-06-19,1,1128.56
YouTube,MuscleBlaze_Campaign_Jun_2025,47,10803,Mass Gainer,2025-06-27,1,1941.26
YouTube,Gritzo_Campaign_Apr_2025,47,10804,Peanut Butter,2025-04-08,3,1792.41
YouTube,MuscleBlaze_Campaign_Apr_2025,47,10805,Protein Powder,2025-04-23,1,1557.61
YouTube,MuscleBlaze_Campaign_Jul_2025,47,10806,BCAA,2025-07-11,2,2170.18
YouTube,MuscleBlaze_Campaign_Jul_2025,47,10807,Protein Powder,2025-07-11,1,1513.39
YouTube,MuscleBlaze_Campaign_Jul_2025,47,10808,Protein Powder,2025-07-18,3,4847.81
YouTube,Gritzo_Campaign_Feb_2025,47,10809,Oats,2025-02-06,3,1298.92
YouTube,Gritzo_Campaign_Feb_2025,47,10810,Oats,2025-02-09,1,394.17
YouTube,HKVitals_Campaign_Mar_2025,47,10811,Omega 3,2025-03-24,3,2872.11
YouTube,MuscleBlaze_Campaign_Apr_2025,47,10812,Mass Gainer,2025-04-18,1,1938.32
YouTube,MuscleBlaze_Campaign_Apr_2025,47,10813,Protein Powder,2025-04-15,2,2801.74
YouTube,MuscleBlaze_Campaign_Apr_2025,47,10814,Protein Powder,2025-04-11,1,1380.52
YouTube,Gritzo_Campaign_Jun_2025,47,10815,Peanut Butter,2025-06-07,3,1841.65
YouTube,Gritzo_Campaign_Jun_2025,47,10816,Oats,2025-06-11,1,433.87
Twitter,MuscleBlaze_Campaign_May_2025,48,10817,Protein Powder,2025-05-08,1,1395.33
Twitter,Gritzo_Campaign_Mar_2025,48,10818,Chia Seeds,2025-03-09,2,1121.91
Twitter,Gritzo_Campaign_Mar_2025,48,10819,Chia Seeds,2025-03-10,1,511.52
Twitter,Gritzo_Campaign_Jun_2025,48,10820,Chia Seeds,2025-06-14,1,563.72
Twitter,Gritzo_Campaign_Jun_2025,48,10821,Peanut Butter,2025-06-15,1,645.05
Twitter,Gritzo_Campaign_Jun_2025,48,10822,Peanut Butter,2025-06-17,1,619.41
Twitter,HKVitals_Campaign_Jun_2025,48,10823,Probiotics,2025-06-27,1,951.99
Twitter,HKVitals_Campaign_Jul_2025,48,10824,Multivitamins,2025-07-06,1,743.45
Twitter,Gritzo_Campaign_Apr_2025,48,10825,Peanut Butter,2025-04-13,1,626.56
Twitter,HKVitals_Campaign_Jun_2025,48,10826,Multivitamins,2025-06-24,1,812.45
Twitter,HKVitals_Campaign_Jun_2025,48,10827,Probiotics,2025-06-27,2,1672.08
Twitter,Gritzo_Campaign_Mar_2025,48,10828,Oats,2025-03-12,1,421.4
Twitter,Gritzo_Campaign_Mar_2025,48,10829,Peanut Butter,2025-03-15,1,599.3
Twitter,HKVitals_Campaign_Jun_2025,48,10830,Probiotics,2025-06-21,1,918.31
Twitter,HKVitals_Campaign_Jun_2025,48,10831,Probiotics,2025-06-20,1,834.88
Facebook,Gritzo_Campaign_May_2025,49,10832,Oats,2025-05-09,2,786.99
Facebook,Gritzo_Campaign_May_2025,49,10833,Peanut Butter,2025-05-11,1,604.05
Facebook,Gritzo_Campaign_May_2025,49,10834,Chia Seeds,2025-05-11,1,585.35
Facebook,Gritzo_Campaign_May_2025,49,10835,Oats,2025-05-10,2,834.39
Facebook,Gritzo_Campaign_May_2025,49,10836,Chia Seeds,2025-05-10,2,1160.85
Facebook,MuscleBlaze_Campaign_Apr_2025,49,10837,Protein Powder,2025-04-05,1,1420.56
Facebook,MuscleBlaze_Campaign_Apr_2025,49,10838,Protein Powder,2025-04-07,2,3296.34
Facebook,MuscleBlaze_Campaign_Apr_2025,49,10839,Protein Powder,2025-04-09,3,4552.54
Facebook,Gritzo_Campaign_May_2025,49,10840,Oats,2025-05-11,1,432.91
Facebook,Gritzo_Campaign_Jul_2025,49,10841,Oats,2025-07-08,2,793.66
Facebook,Gritzo_Campaign_Jul_2025,49,10842,Chia Seeds,2025-07-10,2,1043.35
Facebook,MuscleBlaze_Campaign_Mar_2025,49,10843,Protein Powder,2025-03-14,1,1385.17
Facebook,Gritzo_Campaign_Feb_2025,49,10844,Chia Seeds,2025-02-09,1,536.52
Facebook,Gritzo_Campaign_Feb_2025,49,10845,Oats,2025-02-13,1,389.73
Facebook,Gritzo_Campaign_Feb_2025,49,10846,Chia Seeds,2025-02-08,3,1703.71
Facebook,MuscleBlaze_Campaign_May_2025,49,10847,Mass Gainer,2025-05-10,3,5800.12
YouTube,HKVitals_Campaign_May_2025,50,10848,Multivitamins,2025-05-15,2,1485.21
YouTube,MuscleBlaze_Campaign_Jul_2025,50,10849,Protein Powder,2025-07-22,1,1520.75
YouTube,Gritzo_Campaign_May_2025,50,10850,Oats,2025-05-28,2,795.16
YouTube,Gritzo_Campaign_Jun_2025,50,10851,Oats,2025-06-03,1,415.89
YouTube,HKVitals_Campaign_Apr_2025,50,10852,Omega 3,2025-04-15,1,1044.51
YouTube,HKVitals_Campaign_Apr_2025,50,10853,Omega 3,2025-04-19,1,1039.05
YouTube,MuscleBlaze_Campaign_Jun_2025,50,10854,Protein Powder,2025-06-10,2,2736.0
YouTube,MuscleBlaze_Campaign_Jun_2025,50,10855,BCAA,2025-06-08,1,1225.0
YouTube,HKVitals_Campaign_Apr_2025,50,10856,Probiotics,2025-04-17,2,1623.91
YouTube,MuscleBlaze_Campaign_Mar_2025,50,10857,BCAA,2025-03-07,1,1213.0
YouTube,MuscleBlaze_Campaign_Mar_2025,50,10858,Mass Gainer,2025-03-09,1,1800.67
YouTube,MuscleBlaze_Campaign_Jul_2025,50,10859,Protein Powder,2025-07-18,1,1629.44
YouTube,MuscleBlaze_Campaign_Jul_2025,50,10860,Mass Gainer,2025-07-13,1,1807.74
YouTube,MuscleBlaze_Campaign_Jul_2025,50,10861,Protein Powder,2025-07-15,3,4410.36
YouTube,Gritzo_Campaign_Jun_2025,50,10862,Oats,2025-06-16,1,374.7
YouTube,Gritzo_Campaign_Jul_2025,51,10863,Chia Seeds,2025-07-29,3,1762.77
YouTube,Gritzo_Campaign_Jul_2025,51,10864,Chia Seeds,2025-07-27,1,547.52
YouTube,Gritzo_Campaign_Jul_2025,51,10865,Chia Seeds,2025-07-30,2,1079.12
YouTube,MuscleBlaze_Campaign_Jan_2025,51,10866,Protein Powder,2025-01-29,1,1591.0
YouTube,MuscleBlaze_Campaign_Feb_2025,51,10867,BCAA,2025-02-04,2,2253.47
YouTube,HKVitals_Campaign_Feb_2025,51,10868,Multivitamins,2025-02-11,2,1556.06
YouTube,Gritzo_Campaign_Jun_2025,51,10869,Oats,2025-06-10,1,382.58
YouTube,Gritzo_Campaign_Jun_2025,51,10870,Chia Seeds,2025-06-08,1,502.19
YouTube,Gritzo_Campaign_Jun_2025,51,10871,Oats,2025-06-13,3,1125.06
YouTube,Gritzo_Campaign_Jun_2025,51,10872,Oats,2025-06-19,3,1303.01
YouTube,Gritzo_Campaign_Jun_2025,51,10873,Oats,2025-06-13,1,366.8
YouTube,MuscleBlaze_Campaign_Apr_2025,51,10874,BCAA,2025-04-21,2,2430.59
YouTube,MuscleBlaze_Campaign_Apr_2025,51,10875,Mass Gainer,2025-04-21,3,4911.89
YouTube,MuscleBlaze_Campaign_Apr_2025,51,10876,Protein Powder,2025-04-25,3,4057.63
YouTube,HKVitals_Campaign_Apr_2025,51,10877,Omega 3,2025-04-19,3,3000.13
YouTube,HKVitals_Campaign_Apr_2025,51,10878,Omega 3,2025-04-19,2,2090.28
YouTube,HKVitals_Campaign_Mar_2025,51,10879,Probiotics,2025-03-21,1,827.53
YouTube,HKVitals_Campaign_Jun_2025,51,10880,Probiotics,2025-06-11,1,828.18
YouTube,HKVitals_Campaign_Jun_2025,51,10881,Multivitamins,2025-06-03,1,813.95
YouTube,HKVitals_Campaign_Feb_2025,52,10882,Omega 3,2025-02-20,2,2147.52
YouTube,HKVitals_Campaign_Feb_2025,52,10883,Multivitamins,2025-02-15,2,1491.59
YouTube,HKVitals_Campaign_Apr_2025,52,10884,Omega 3,2025-04-13,1,1077.04
YouTube,HKVitals_Campaign_Apr_2025,52,10885,Multivitamins,2025-04-15,3,2584.51
YouTube,HKVitals_Campaign_Apr_2025,52,10886,Probiotics,2025-04-22,2,1670.71
YouTube,HKVitals_Campaign_Apr_2025,52,10887,Multivitamins,2025-04-14,1,802.61
YouTube,HKVitals_Campaign_Apr_2025,52,10888,Probiotics,2025-04-15,1,927.25
YouTube,HKVitals_Campaign_Apr_2025,52,10889,Omega 3,2025-04-13,1,1057.07
YouTube,Gritzo_Campaign_May_2025,52,10890,Peanut Butter,2025-05-19,1,614.82
YouTube,Gritzo_Campaign_May_2025,52,10891,Peanut Butter,2025-05-14,1,646.88
YouTube,Gritzo_Campaign_May_2025,52,10892,Peanut Butter,2025-05-25,1,565.06
YouTube,Gritzo_Campaign_May_2025,52,10893,Chia Seeds,2025-05-31,1,503.25
YouTube,Gritzo_Campaign_May_2025,52,10894,Oats,2025-05-31,1,410.22
YouTube,MuscleBlaze_Campaign_Jun_2025,52,10895,Protein Powder,2025-06-26,1,1392.79
YouTube,MuscleBlaze_Campaign_Jul_2025,52,10896,Mass Gainer,2025-07-04,1,1932.31
Facebook,HKVitals_Campaign_Jun_2025,53,10897,Omega 3,2025-06-09,2,1981.92
Facebook,MuscleBlaze_Campaign_Feb_2025,53,10898,Mass Gainer,2025-02-09,1,1644.54
Facebook,HKVitals_Campaign_Apr_2025,53,10899,Omega 3,2025-04-11,3,2753.54
Facebook,HKVitals_Campaign_Apr_2025,53,10900,Multivitamins,2025-04-13,3,2283.81
Facebook,HKVitals_Campaign_Apr_2025,53,10901,Omega 3,2025-04-10,1,1052.63
Facebook,MuscleBlaze_Campaign_Apr_2025,53,10902,BCAA,2025-04-27,1,1305.56
Facebook,MuscleBlaze_Campaign_May_2025,53,10903,BCAA,2025-05-02,1,1089.5
Facebook,HKVitals_Campaign_Jun_2025,53,10904,Omega 3,2025-06-02,1,1071.4
Facebook,HKVitals_Campaign_May_2025,53,10905,Probiotics,2025-05-29,2,1778.7
Facebook,Gritzo_Campaign_Jun_2025,53,10906,Chia Seeds,2025-06-07,1,536.11
Facebook,Gritzo_Campaign_Jun_2025,53,10907,Chia Seeds,2025-06-08,1,550.65
Facebook,Gritzo_Campaign_Jun_2025,53,10908,Peanut Butter,2025-06-12,1,545.12
Facebook,HKVitals_Campaign_May_2025,53,10909,Multivitamins,2025-05-02,1,831.96
Facebook,HKVitals_Campaign_Apr_2025,53,10910,Probiotics,2025-04-29,2,1675.64
Facebook,HKVitals_Campaign_May_2025,53,10911,Multivitamins,2025-05-03,1,780.13
Twitter,MuscleBlaze_Campaign_May_2025,54,10912,Mass Gainer,2025-05-19,1,1700.3
Twitter,MuscleBlaze_Campaign_May_2025,54,10913,Mass Gainer,2025-05-28,1,1653.66
Twitter,MuscleBlaze_Campaign_May_2025,54,10914,Mass Gainer,2025-05-25,3,5553.88
Twitter,Gritzo_Campaign_Feb_2025,54,10915,Oats,2025-02-18,1,374.42
Twitter,Gritzo_Campaign_Feb_2025,54,10916,Oats,2025-02-23,1,421.46
Twitter,MuscleBlaze_Campaign_May_2025,54,10917,Mass Gainer,2025-05-18,2,3286.42
Twitter,Gritzo_Campaign_Mar_2025,54,10918,Chia Seeds,2025-03-31,1,518.39
Twitter,Gritzo_Campaign_Mar_2025,54,10919,Chia Seeds,2025-03-31,3,1522.73
Twitter,MuscleBlaze_Campaign_May_2025,54,10920,Protein Powder,2025-05-11,2,2793.44
Twitter,MuscleBlaze_Campaign_May_2025,54,10921,Mass Gainer,2025-05-05,2,3700.96
Twitter,HKVitals_Campaign_Apr_2025,54,10922,Probiotics,2025-04-18,2,1975.61
Twitter,HKVitals_Campaign_Apr_2025,54,10923,Omega 3,2025-04-18,3,3261.88
Twitter,Gritzo_Campaign_May_2025,54,10924,Peanut Butter,2025-05-17,3,1696.83
Twitter,Gritzo_Campaign_May_2025,54,10925,Oats,2025-05-10,2,872.42
Twitter,Gritzo_Campaign_Jun_2025,54,10926,Peanut Butter,2025-06-15,2,1140.5
Twitter,Gritzo_Campaign_Jun_2025,54,10927,Oats,2025-06-12,1,371.34
Twitter,Gritzo_Campaign_Jun_2025,54,10928,Peanut Butter,2025-06-17,1,549.81
Twitter,Gritzo_Campaign_Jun_2025,54,10929,Peanut Butter,2025-06-09,1,602.97
Twitter,Gritzo_Campaign_Jun_2025,54,10930,Chia Seeds,2025-06-07,1,515.25
